"user_id","cluster_no"
"FvbcViqkYLZpmmuMu2HiYg","11"
"Eih7_OiamXq3zyPwbjbdqw","3"
"I_xnqAwdBIVg6pdO6NQgsg","7"
"663pIYO0y3UPzu4-RZjNkA","12"
"THabAb_nbum1Sbzlmy1klg","10"
"ycnvALKhj4DlQTZ15Sd7Ow","9"
"SBE1uYq33R8rU0AH0FAqwQ","8"
"RGIXsD-SoCe8U1Sfx6gOjA","10"
"E_Ryb-_xKUA9PnSN9OhN9Q","12"
"bFwelV7LGq8x55bwXpNT5A","12"
"PgZYxxUWDfNfQEoTvVdCTg","12"
"PC73caeLJ8KyYVy4wP_-hA","12"
"J9incfcELJH0S_DPgOLuFA","7"
"DO2fUrN5VGyp-oP6cG3YvA","12"
"YFyn3Vq4PEP-GlC4MRsJNw","6"
"RJeWOQYOYSiEGPT5QEU7fQ","3"
"QyRtXNXKRmfFANPwgXB0ww","12"
"qQoJ_3_NM7sLggVO4d5hjw","1"
"ZMSslEx9VUX8t6jqsUyw-g","12"
"BpM3EDzxrA8iLIWM9t6n7A","6"
"a1lOxWZf2dJw8DuzJnRycQ","12"
"FFdOt0Owspjqp9q06tHLaQ","12"
"QKWO3XJlIYJh8P_vZeQqCg","3"
"WL-Wg22VGTxBuD0HOIrCyA","2"
"nmObqiC_BMganL9RWjAW4w","11"
"ZRqVMFduwY_DGGfn4iL-8Q","6"
"JrtSZl56f2ILdx_Iu0zz9w","5"
"SoIsi97CKXWT-BJaEdJ9GQ","3"
"cbijMj6YPDV5q1bP2GNP4w","12"
"fwak_xfwrxTQoxy67OfUYQ","1"
"UPyHG4qPjJNDeaOwUCfopQ","8"
"surtnzVyAtKnEfCvwURN2A","12"
"z3VzhMeD_YWv6-kquy6DnA","12"
"N8GOS83ychvXkZ6Ti2vQkQ","12"
"XVA0XeKMgobOFC368cNfZw","11"
"mdVHZbSl97wUUoE6hdxeLg","1"
"D5Ypxxz4plrWW3zc0vwQAw","8"
"Ongti8TWxhpjEpTKTDsz9g","12"
"z50FgPzUVCbtmbqLZ7z-bQ","12"
"p2E18qdlwBrdJmT5aTxRrA","12"
"oAkiKNAfRSbVKJ--oCB_iw","12"
"idcDxL1mGH1T9ox94ffq7w","12"
"ATbJgivNzNxqSYGH4VCjbg","12"
"JKbzW0nzM8K8xaa452nd_g","9"
"3L82o7u8rGhFXWlC8N0Ahg","1"
"HMlOkBlt2aQipKTYfdOcjA","12"
"AoAvt7qjcwtTyC2WYlHucw","12"
"YVB_MkbA0XqLXnfBk1LCfw","7"
"crkIeJW8sji4P-50RlfmSg","2"
"0GIAHvDT2cFBIXAyFjVazA","12"
"TLffL2IPh-SCjuSCEI9NEw","12"
"XRRSI6fx0LGHLwqzQMExDQ","9"
"kcnEe0aSubx2QED9m9X0-A","9"
"17e6ifuRGkW-asLVQzCPBg","7"
"quG0w6Mu-YvLfAqlUrpl4A","3"
"0zLBlyceytzueaUtGvRAMQ","12"
"dLyg4jORIw4hyCXOEx5l8g","1"
"Okty8bursHQU952mFmBloA","12"
"O2M4ivz2YgPRAopuud-4iA","3"
"zG23FaSus_sZZozKMMnHwA","4"
"2Yg3D3xUNNzmn-SicXZOnA","8"
"kKb-lWpVvrEafgZSEeBa9A","11"
"KwmlgIomoqaRxj9vJwb-EA","1"
"FUSrV01tcpDUQoVGkCBQIg","9"
"ML5bs0IZkhywVbj5xiGWLw","1"
"6KyhmAj-NFHLbOszTruMGg","2"
"bZktZtmj_0gbtRg1f9G5og","2"
"K4S47hKSxiL0YjRr9BZtSw","8"
"Qld8KoyYNECC3TMXNV6niA","6"
"KtYH_nzLVdpfNAeGAG8Wyw","12"
"xChWREtUsaobzfuD-NxRww","12"
"25ZJ_A7Csm3ZU4J2mpQeYQ","1"
"XTW-FMAPiSnDKslZbHEHEw","12"
"w3CRUNmfjbrsyYoR7jfnNw","7"
"ixp_GP-jOwLr_RBfR1T9xg","11"
"BB7G6ivc-oMiidumwk-oig","2"
"spjg3bmNei6cXfUjhQZICA","12"
"PEwM4-M_vZ5872US8Ytbcg","11"
"490XZx0O6_1Gr8X9tXNkZQ","8"
"cN01SLwHNnkJFlGOFeq-0Q","12"
"1GRzdeK95eUHuMtiFQ0mcg","12"
"9H9DTAvWDAVqT38nvwSnHg","2"
"E2dev7sO53CcYSYXSuFi7A","4"
"cpk_uJGVUtnhLEQHxbLuhw","6"
"uc5SI7_91nonDnujTB7tug","10"
"h8q-VIrLqL9B6s6aT0XQeA","2"
"RmvS30v24NAe5JT6RaWpfA","2"
"yq3_H8BM-UNVfvJaPeaiew","6"
"JRomR-qNoMB9jWmyE0B3FA","9"
"_dMf0o9qMQ4gKImDenf6jQ","12"
"B15sDzDJpW7GvGbkGNt0Uw","1"
"gknq0IAq9jaSlotJ465FGw","9"
"8XalMXZVSvFcv8XEnsIWfA","2"
"s5qUNVLU6S-9O-y00HU5bw","12"
"JkwafNfwGBKJQEQeIv5tGg","12"
"uLsyST-WTEvSsS-8iK6x9w","6"
"Dn9WngLhC-utqIS07IlP2A","9"
"Pi-lRecYziMtiKLwmi3OVA","1"
"KkqlOZU5Ln-36Cqr0xGP7w","7"
"xM7B90cGPWRcylUhdKZ0oQ","12"
"jXMTv_ZJ6SHdfgd9QH4sVg","8"
"IhX1gz8ih7-PC53F--Z0FA","5"
"cUQUkY6W1UodN5WyGsRxZQ","12"
"bXeoXw4Ff4W1qiKZqW3FWw","9"
"sYFk6uLGbnQnVq2jxmkpqA","12"
"Es-_SsaBVwIvCuNw2TNwZA","3"
"AdDmIDpT4lpZm_Sjc8pcdw","12"
"F2nOTM-sV0EfiS8pP_kOew","12"
"VIWXWBxsyVjqEqXMXCvdYA","11"
"hOdpaB_lEhDx7LrTtLhAjQ","12"
"kwiQQqvpiBuUeBJVf1KfZA","12"
"SYXS5xybHhmjSozaW3Tvxw","12"
"QYZT7iIpesE4AWsB_gj3fQ","3"
"hMmv2uluU-ykAk4QRnOiog","12"
"0nNkPs8drd8dSA_RSx2hyA","12"
"CRKVMqaasB1aFJkpVHmPWg","12"
"iQAu0FKbU65afAWmfc6syw","7"
"1VPMoN_N6WFRa4sdO1gpfQ","9"
"l-fe24FmqxPW1i0Jaii3ZA","5"
"LNmXpxlEEFvhZhdxsjuD_g","3"
"FHgX63Ogd7UQx0TEDonvBg","12"
"PEAKaHUmII5hoOBNcRgdCw","3"
"y9sIhhf9JocPA09zk-A1Hg","5"
"9oBhQVeYF5DAWMWNRICyyw","9"
"cU354-SO5uMIB95q_ATBAw","1"
"69GywTiTUclPfseFAn-_XQ","6"
"eCvAJt65wLit2S_MTnMNoQ","4"
"a69rM8W8iFpfExKFvmj-rQ","7"
"J3QwsjbEHZ8qqvD4E5VIqw","3"
"pE24Mg1vpnW9DeHO93ZMWA","7"
"Q0ut3Nx7bYn8UAC5zAA2fw","2"
"FyD1cM7nWkxtAdR9AfvlEQ","9"
"wrBe7uFef6amx2hvbuKr4w","7"
"DNBkhL3fkyD7LC_ZT57EFg","7"
"0_HGHIRMXTD2rqQULq3J9Q","9"
"PqI494Hy7C3hZIVaGpc2vg","3"
"MBf09zdFcOEnYA84aENzXA","1"
"qWbIkR0xAdIrLIP7nhniGg","8"
"R4__7IdRYLguMUIyCH5TGg","7"
"QJM7i5t6ASvE5TiHL-NocQ","7"
"aaj_-jmhbJRxkHlUCSivrQ","2"
"g3OK2PW4nPNPfja3W4LKyQ","11"
"__rn6DvyvkLsFmDwsIL2mw","12"
"kTYJICNQQ4_4jMYVqlRPNA","8"
"R8NU8H1ArNdJCTEjPDleLw","12"
"auOMH5MegBGf5hVEdbCjTw","12"
"qnF-Fo5VDP5Tp2PxFsBNkQ","10"
"k-RqVdjlOXa_LMshRGUF2w","2"
"X99tl9G_bfWZH89rmyJO0A","9"
"wbfLlWpsOFxplGJQHe619w","12"
"2Dvop8kj21dJLkTXCySgtQ","12"
"fbWUBI1H1sWl2iOf9XfaiQ","3"
"th4n2faKsvxp7PQzrky98g","9"
"H5Bn5APEPCEavn9Lo4X7NQ","11"
"N9HStKehabSEtyvPa0d8FQ","12"
"80q7HcVWunNiLfsckCzMAA","12"
"bOzsdIkTveA6glHOOMPpkg","8"
"Q8h0aR17byEhDkhcdccFDw","9"
"SIXvil3Hv0dsCA84pWz1MA","12"
"Var6MzDlKjbjfBKFqRQ_WQ","9"
"FrH0jLui0vmSrZ9QM0Rinw","10"
"8bt-bEeZgBsBCCaOao4D7Q","4"
"n9KJMB2o_hqxXzAhnm-aAQ","12"
"tjCKsPywTjislyTV0yKB_w","1"
"Vkz6G0XmcGzbbi_A7WrUvQ","12"
"q-GG08m9zlu03E8w2eolcw","12"
"mxBmOz00l-6CBebMg5G91g","11"
"xV0JQQQpCsUeIkXhe2SVIg","12"
"QPpPIMxWWDAWP376voLWtw","10"
"QZ6HFZLvQKEMq2tw0Agx7w","9"
"9SEjQAU6jAExluUjvzQeRw","8"
"ezpDaOrHTpWPnfLYUtVfDQ","10"
"PPx-yFvwBvDgOjBg1c7Jgg","7"
"syVl6p7Babzvlj7R0fwhEg","2"
"95uPEHjJIPIqCG6gqnwmeg","12"
"0c2bTZAIcLIGCop_SUiz-A","7"
"I6sNxWMinBnJVJm2-wxxIw","12"
"N1mdbxEL31wviIIUmj6P5w","9"
"zIbQinttUUH6tGcSu-AFiw","12"
"I0v6J_dltVVGr0bo8puzcg","12"
"CgnO2s3TDuzayt3PUI2t9w","10"
"drA6zWQ0_Fs3wzFbtXEmCg","12"
"8hrbdqiUn4LpCiA0rdxUTw","7"
"3mzce-b0vCUdoQWdn50zMA","3"
"jmAkOiJECrhuoQNf1O8bUQ","9"
"wsqtRXlOVVxYNt95k7FbwQ","12"
"rvG78t6iYNx98dDo-eVueg","12"
"rEQwTEMdSsl1T1yaMpnBJQ","11"
"HbARtEwzsE6USxPEHn0yKQ","1"
"qmPVxiDEvIOdsFzQKqGxug","12"
"9EWZ36w7IcoUzLZHawP9sg","7"
"exsl4f7DxzCLGzCFd_qqww","12"
"t6Y3J2m5HHOLvXUCHwZtMg","12"
"6qPyEATdOcgspmNh4yyIOg","5"
"SwYuEPwu1eDevUIbldOCIg","12"
"Qx-_iVT-17iyMROCicqTLA","12"
"IW4UHOs3ZkZUxWik5Z-6Kw","8"
"KVWMKcpUHEI2wi2BnnVYiw","3"
"ukPfWqCG57RnH5KSfCkpFA","4"
"z44ewZmC97I9p_roWNVEtQ","3"
"6bfNLmD7qo-WkSGq3oTPWQ","2"
"zTBWQhuRZ_r7QxBcA09swQ","7"
"1FlPGsq49ocuKTyWiRZ2Fw","12"
"l9SFe7ryfDqbxFISLwHHUg","9"
"IQA8uSbmWk26DdzNL4Y20g","6"
"Dzqmf5EWC-z9nrQ-k8ZUBA","5"
"VUcAhCOrO4PBQQPkDLS-SA","3"
"r9BGu-9keDHaGsziFWRA_w","2"
"7J2pyw3Wrv3MTcHkAw0Ekg","7"
"lCjhWpdTcfcmIWWg0u078g","12"
"LoZrLixPlf7qfL_S343KXQ","6"
"HZlsi4oYFrUiaAa6yblPCA","9"
"jW37YOkSmBUc4NSf9WF4Ng","1"
"rUJRbZ8hC1pT0pcjUGbCAQ","9"
"se34OU0Qn82n88FJzN_pqw","7"
"caD7Fty8VHZe4aWAo-elCQ","12"
"FxcjYDQjNJlXgqgzzqmsug","12"
"ass-vtyr_ORYKHLts0Xvbw","7"
"dRkGbCAauBR6mnamK33u5A","3"
"o8_gZYLIfFIcsaZVhHbwgQ","12"
"uCtLy-Z5L7J0VhKyCeP20A","7"
"Nfoq_a2JuUFDRe7XFGaxHw","3"
"ND4iPu6XMD-g94MkwtkRyQ","9"
"ZlggA962v0viDldkuSRK5A","1"
"ga9pL64xLDOLWq6nrwAcAg","5"
"DDi0qw_ucb9cDcJVtPcqmA","12"
"4mMjdrHqsE_i-nGZrlYtpQ","2"
"6ORUjQeQVKLjtOCD_nY5vg","12"
"sTSmbMgaGyB00J02kG32FQ","7"
"YIYztYrCg8yIePLD2G02CQ","7"
"TSGnNr49ZVtwr9GQe8cZrw","5"
"0GHRKDwTzy0bR1oR31U8sQ","12"
"f6rebth9mcX5bP6RGXPlUA","2"
"GG4qRCnxiChJTswr602R4g","11"
"9Q96J2WhklEkdg3uQm1aMg","6"
"vuAQ289t2lrEeQmvunAvxQ","3"
"Wr6dvgTcnjbi6MpYzK_lDw","9"
"8Sn3zfLPzlHLL9qyeB9V0A","12"
"6OpU93by-nsgw_qCFaOFzg","10"
"XifTHaTNMK-SoSEJfCRSPA","12"
"3fSj56qxBOXWrDKEzevEbw","9"
"YOrhDucLPKFT154tLD40vQ","4"
"yOSnWMMgCWHfRHSjKqJO6A","12"
"QDZMSNVDJTLhPdXTiD-deg","8"
"9uEFaYRujN0AYygqbFeQhQ","7"
"LU7ikPXZ5R8tv4oNQZQkKw","7"
"KG2j3vjtqN6B8gIZOQGARQ","12"
"SeFpXAHjO5GgedJI-MFWNA","1"
"e8FVgvadFiQepyitpQPcPQ","12"
"IwhOveWScsMIdGAgAtWwgw","12"
"DTnxoUNq8-3dV0RkKvUTyw","1"
"VMWcULnmktQfsL-RAW_O5A","9"
"y-hWvzgOdL46yAkIE19-vw","12"
"Sp9etOpTTIDWKIYYRRNG3A","6"
"mdc0aTVned3fPyRb77a0bA","11"
"AFCSE7BT3FGle35em1WWVw","10"
"M0jBTRGueFgIr01vi5yd7A","12"
"7TUFMdBSF7UC7aWTJ4OVpQ","12"
"Ca2ZbKvNGR76ccv-uSMAVw","12"
"Bt3AIHaotwlNYIt88wjpjg","7"
"GnOA0j4gOCkPhoyAPucUzQ","12"
"91N7Yvvn7rBweryYEKngZQ","1"
"vWe70fNO6hWMDVtylVMALg","10"
"WQ9lWkptuWGSYphF4WsMUA","12"
"o9BT1-MYZn0_obNRQopdDg","12"
"cCHPSZ_XutCSZI9sQSNnpQ","3"
"5ux11UBn2NXjR8RPikBt0w","11"
"mxbVWeJYmWguMnAgGMLSmw","12"
"hzULZrvknqxxVFKC30k3kA","12"
"hRpzO0GrGRtGVJnR04rE-Q","12"
"BzmetGkrXEDlH6cOff1ZfQ","12"
"zLMY7EVtLVDHomBObrq1PQ","7"
"UN_Qmfpz5cDGj0AHRk8QvA","12"
"qSile_HpfR-LIrFgjRJ0rg","1"
"hNaGB47YOGe6FOthh3SxKg","9"
"Q3IvvlTgd1Cegx36zt0TYA","5"
"IWw0Tqa5T2ADKTktT9F67Q","12"
"_mgQmG0N0EQqJ8C38jNMBw","7"
"N8KY5W3UXAZrAGMYO2IDFw","12"
"1JvxOjDrLqKGkhyTq3kUyg","12"
"2JaT68jce7IKp9vOw5gXjg","1"
"vR7kAr0T9tTwMykC5TdR4g","10"
"Zt8kRfpqdL7cULnAS2f5AQ","6"
"k8OTlbII0oi8XuCZYyfcRg","12"
"qaPp3hTkWFRjNmplJzDIdQ","7"
"l1CNyLLRfUFOPfuxtonReQ","1"
"E91-pEiUpyuWsA-Vgls-8A","1"
"7tfeCiFCmRAhmkL-1dw_5w","11"
"i6xmefVOXu5IqCW7zH49VQ","12"
"6jQIcIkPbztzZ3rq0NNclg","3"
"8_h6CHjyIh9FAXKvoW5Yqg","12"
"d9rw28IoFrDY-aROeEThcw","12"
"38dRsLFdFiC0dQzoREUgFA","9"
"X4vlDAfmxsVydGmIZfil0g","11"
"fUL2UYdNjlxrXlkaIV428A","7"
"0LBzIPKT8KE7GV9VWVmnlQ","10"
"zWfEQR7hXOrD02DEuNeGTg","12"
"U83gEJHOEp0EJ7FcFO7z6g","4"
"CGGuytwIJI4uda808zcLgw","12"
"R8gBDLwrEE3yTB9occXYYw","12"
"V9xZwGdQFS0aL6XdSl-ULg","12"
"NsMBM-njwgY28ZgCUyvUoQ","11"
"1Ght42jk0Kp598Fyn1cxXg","12"
"3I23WK_rXFztNxx-51q3lQ","12"
"d7vCBMsuLE4O9C6F-DT35g","12"
"TtV527nQhO9ziCMEIhGEKg","12"
"dXsY-duC4GMuRD_3tK6e-g","10"
"Sx6Mmrw7PhP0QjKA10biOg","10"
"xM9v7inKQH912smBkdi3NQ","9"
"lIweRYjfLYmh1SpVq0TLeQ","8"
"ZFms805QCM0GUtZpmmPX0Q","12"
"676_KGybjBvSooBKfY_snw","10"
"VqU3nP4uLWXvA7y2PjcldA","11"
"n-hkU2TFSopClukFoPL1SA","2"
"e-ew6rh8b6OwCMkyHfUyQg","12"
"sVyca7yoaBPor3BkFSsF8w","12"
"S2YXQsLC3Lr1_aMkf9zrPQ","10"
"ju1BGjcR5CcoMGgp6__ljA","12"
"wdk5Ieg7ZL9cYRLSju5ojQ","7"
"jLjghh525FxTQFJ4Gn1YBw","12"
"wTgZer91rJtnMEIXDU2QVQ","12"
"AGVbvGfhah6xmG3uKNOPpA","7"
"4ZC_hnsk3T8G_d1zwhdDzg","3"
"de1tYvvRr_l0PSDFANGYyQ","12"
"EtSnK2MjkuOwvPWz_nSbRQ","12"
"VRw00O-WCrVHaGTk1Jk6Cg","10"
"q8BryU89GnVaFLxjU3u1oA","1"
"frlubJ8oDE8GxWT8V_IKrg","12"
"7L8O8wNZ5bnbZrbDiZ8w9g","7"
"5Z921bRk9_E1XGZM-4awuA","9"
"2xhXK-EyYCLHHdvkngDCow","12"
"nMa-lGYO1eCeDdPZ-XewOw","12"
"Go3J7lWQydSHdvdNoZf1Zg","7"
"dwprFjzyVNTC85b38fj9Ow","3"
"6KUw2KBwDyOH2EdK7Gm8Zg","12"
"5tV2L9kO_lsTVIUkyumdEA","3"
"HZUd-txHpP7AD5o34NwE5A","12"
"m_6tx8N8gs_1CipVqztYsg","4"
"9Jb8FmQny6CEfDFO91dz9Q","12"
"IgYlBNMJcaZcYiefiYN_Xw","11"
"Uf-IuQviLkxyBUnC5wAbqQ","5"
"Sq2099J32uFSlku_XeF08w","6"
"tcNfkr9GYMXmPYf0DEd-Fw","9"
"-USfdUlRrLGU9-2dIjc-5w","12"
"t3RHt1j91D8GP5XD5Mvxow","2"
"kM70xTwz9sAJ3Zc6AdCLHg","12"
"zqjwpm5kCwMvSFw5p4rhIg","7"
"inWnaj0hJSQ_EryjMJkzhA","12"
"If9GzLLx3rezYZGsuhjswg","12"
"V3T-8XsJXYJkMis1KiS71Q","11"
"g5ihTl7F8VmVuKHtpPYCaw","12"
"aTCdZMpSlJMI-KuG-ZnFng","12"
"8ZCNKAWf2ZYNqMVCiD1YMg","7"
"bCPV_pwri7UvXA6-1Wssyw","9"
"BxAr0ImXNCgdkk28-xk43w","7"
"QPuNGaBDPWlhnV3lZYcVGw","2"
"4F78B-ohAsnajxb6hhEfKA","8"
"CV_9QC_q0MDqyUiJMMGHCg","12"
"wjt-C-lbUXRc8PYm6VgMtw","12"
"-4OCZbqNsLu1YTZwgREtQg","12"
"iLsfHd0ObfEyy_tyV64ZvA","12"
"1E0PRbzdj9y4zvV7c29PaA","12"
"KqQ14Y_J1fj_eWsH31IvsA","12"
"sCBLZnxZ9LLaukS-QCB4yA","12"
"i28NSsfvNjQjyWIz8FRoZw","12"
"VoZgu0KcN05pyR6h64zMZQ","3"
"7cn-_UvUhK8xkAzEkY-a2A","1"
"KbitGgMVsDC2SLh0uu64iA","12"
"tsNFq6IkA7MRePhUttP83g","6"
"SIttwfQeulkBISntTffCrg","10"
"6LCnITDVdq0-2IoGlMvYZA","12"
"vNKNUyfd2TxzSV7ENg7H_w","10"
"IZNIv42vaJSUUANed9rMXA","12"
"fk7cH-102zeYpBXO6PmFeg","12"
"Ap-OaRxcyQbV8dz3H56ixg","10"
"pVHb8NXxaX2Kv4-rFgNFyA","12"
"sAxJ1lrFAOCpFaYwTod0xg","7"
"0eA7gE19Obyxm0J74cAizA","1"
"lT9x4mN4rjcHd6Y8TQs7pA","12"
"f8eLlmCETIQ6HwrpTjPZxw","2"
"QeTeP4pax0O_HPEOXjGiIA","3"
"hePFJ5qmwuhnuGDs2yxA-g","12"
"wbjXL9usi7MkJelwVbVeFw","12"
"uYc0tM8GmMkqjyoU2WXamw","9"
"kAqbO90zQcUtCns7ASRuAw","1"
"Pm9IG_8LGqy6ozNM_pBQ5g","5"
"gdrX_qEYqJQ2_AEx0sdjiA","5"
"9bheuwB1IEEbjPyMiK6mZw","12"
"Xorep_PXj9XQH3UVquaZAA","5"
"ZgOHhTbl10A3Co6Ni-1oVQ","12"
"4cFGvTyX6DIpR-M78u3z7Q","12"
"DQ4cSoUHA6CG23jFSAXfFw","1"
"zRPyvG-6DbRB0m-D8emIVQ","8"
"iWTkDDLlxBxv2PqI8eXM7g","12"
"EGRcixxBNi92pqm_YIhIqw","1"
"vYbOSXcW663GXLFqBPP4Ug","7"
"J-uqiWpagY-1tyktOZMt3w","2"
"Wors6bPoj5BmA_j6RgwBUQ","12"
"Pz3KgMG4FIqVHBW6JifvsA","5"
"7AMJSy2Ep--1Nh_ZW43IBA","9"
"0uTTZAPUJTYMgMdrg3mcww","12"
"5r3G_00qGKKx0LTCi2-Yug","10"
"msBEmoHZfSkqw5_C2prcWw","11"
"t4jgQSUfubezTIZvTqn0tQ","5"
"mQnkVx9-DjTxYGseNU32Ig","7"
"To_DsM2Bg7Q6nFaPQhiKNw","8"
"jhUlGiQ8GXTW4Cukd3HD-g","3"
"oM5okW4L88Njay04ro7_6g","12"
"ooYoM6jYMXt0XuVy5LQ6xw","12"
"gKin8N8UmrhUqTqlZzzw6w","10"
"Khm5sLHoT14Exvmx10WcSw","12"
"iZ7NQCM2pQ8KIsQFDMbebg","2"
"5BC31_MojYpWZCfcHfXZmw","10"
"T2gXIiil345OE5aZ6PhRzQ","1"
"qTJz5ENEHCv5Is3e0QbDlA","12"
"tkrXZH3JcPAH8PGfUDXiWQ","12"
"z-lqRThsfh0ZhYthmncAqA","12"
"R0lnaz1ycSuainew1ukLkw","9"
"Ajb2q2gJwSfdLmVPwWEx1Q","12"
"8JO-Q-DpWuw4mWsF1UBIyg","2"
"jEnLKQy51Q1--Zb8s5vzaQ","12"
"Hly0NEWXMxbuXa2zm_NJOQ","1"
"WMzTM0y6FGFbQDzmM38dNQ","9"
"coOK4dlB4skjDjRCGwej3A","12"
"AlsMQbTlLoEeal1XgBzxIw","3"
"qCe25YcidPkUHI273f_mRA","4"
"4-F-43TggwMqtjP-KKr0nA","12"
"6QP8AlgW3hvaAV04xygVbA","10"
"KMwx8O1owPYxNd_rFgTO0A","3"
"91qLUJP_nljeOi8G4uQzWw","3"
"E226xmG1Eq5HmUSlU3Gvkw","1"
"GKoYMLxeH96QUHgC63xBvA","12"
"u-ur5vt1GP0ASjYCbThuNw","2"
"iYC12ycjC9m7vlCFmS5jHg","12"
"JSrBrlHVfJ3n22OrFI0R8A","12"
"RdcuZmyPMa-xbepcSPLwLQ","6"
"ODSjoR0QicLvk9zxY7Hyvg","9"
"Hn7IigwW69ulFj-_Jt474g","2"
"Gau9gidCssIwTjLw6b0a3g","5"
"3lOaEeuh9MFfsENZLiiTJg","5"
"Oq21nQ8zJmLxdgQPbmi44w","1"
"YpBcDKwlWAFz62Dnol5dmQ","5"
"-5U0IJceiu6fahB-JR-TLw","3"
"IyAYuWhbsQ1zS_cHk6MTQw","9"
"FE6pE91G0cMC2lhFygCjvg","2"
"HGvIZzHKQNzlU7ZahBzH2g","12"
"FGNZ2ij9_e6a2KgVS8dXFg","12"
"V1aDhtFOeBxG3zVDMjVTxA","11"
"U_uEtleQIGPDEsWVkCdpvg","1"
"N85054lfER9hR1RixCXjuw","6"
"Uk-PA5mk2A8NMjRdeBYJiw","10"
"iPKiPAvebPG8pC7ipNCFFg","8"
"KMcScg5wgH0inpl70AFAHA","10"
"2jKzO_01d12oiu-2bOYcYg","6"
"T4xd9pPk1INBWeHqzI09_w","12"
"0-sZ7EtuIyJFqCP6dEO09g","12"
"MKHGSTC1UbY56fN3L3kFpA","11"
"iYjxjO6tZbV0CSivoZTILw","9"
"j_A22aWWLfdZMufH5gLA0g","7"
"IkzIfnpHGTOr_oBRy-zD3g","12"
"pqD5TfwRlNPaNRneCLCv9w","12"
"VFJIGG6MUgnx-2U3VyL9rA","12"
"qPyUpNSmXaZuA1x7KdzNTA","12"
"6yXXnaFsTJaKq0gel1US1Q","2"
"8lvtY3UErkOy_-zkfm-hzQ","7"
"Oz21pBYHtf1DkcqmcUhhAQ","1"
"cuMqnjEGeZVwRdfKGiiGnQ","12"
"ywHkOFVijqlHObMsSdc2ew","12"
"jJ5PqepVeGbfNB6hSNb1Zw","12"
"tR1oJ1d1xeQDH2mUY_CB9A","7"
"vbtOdt6NuaAgtn6KDRgY7A","9"
"KtTbjUC_gOsqqMxvzkjR5A","10"
"rsIfkG1XNS5pSZVusmb-qg","10"
"tV7lM4pMqs9l1XuJtPAESQ","1"
"byMaxMDSGVNIGcivUgClbw","12"
"r0o1eLndCWujUDvaZZrncw","5"
"ijqms-7AVFOziAovdQvo7Q","10"
"u8Ko131F0Eh5vduZncDBuA","8"
"Hp5yDrSTrJptdfc-PSiErw","5"
"7J4BLp-WAuDN--45hnVxWg","2"
"t-f6Jlcjv01VNGm1Qdrn7w","5"
"ZAu3W2-OWhp1F51AXNcOOg","4"
"AhmD-lNS9kcep-LhY10z2A","12"
"QL36eioiiyJ9OxCatQh4tw","9"
"lgjbqSaezGvU5E44q4Zf-Q","3"
"bWiBDkA_O9MA0NCgkGdJ7Q","1"
"9K6-t4j5Xhj50El1JAG1lA","10"
"OvXfVWsGR9x35w79HRH0CA","5"
"DkkkX73dZivQ9qb8o0ryQg","2"
"yi4yRfkBax2zne4SM-UvSQ","12"
"82hoGwRNLFVPcLKt3GBklw","12"
"h-FvOhaRrgZLHRTeDTRueg","12"
"O698tOGFfv2jTnkiKTXa7g","8"
"ROOTFL5vn1pOE0NvRnzM2A","3"
"hYI8kmbw8L4K7biaWXAXhg","12"
"xGzoqJArpvmATPctUXtAcA","12"
"NJS6enSVCos_q-kQdPMETw","12"
"6gOGE-xNP7N9LKVLf70q2w","9"
"7epmITV0E6yWJNgV9caVpA","3"
"_z1jqX9m6lK6Kb16IhIwrQ","12"
"5xGO2SXrxv5_sYDrwXvh2g","12"
"etybdfS_agmG9kgTfqCGZg","6"
"2JDWKHpR0g4QA4MHmFDprg","2"
"y26jWzWAPRmLttGgdghP4A","12"
"P2rW4b8uQWyTUwRVYPk8_w","12"
"ZEl4pkLjRGAPJEYS8qnYaQ","6"
"bAJr5OsFmpwcmFTG3Xv3_Q","12"
"mGTZw5FK7KN11uau4maJdA","12"
"HuUh2dYnjPOHpxzGtvg99g","9"
"MWA_ZlQE1H7rr8WolAeI4A","10"
"uM-wx0JdPv7xVNqXghYWig","12"
"5ML5UK3mpnoaMu-meGYmDw","2"
"VzS1CFvWqWRouBwzDqpZ9w","6"
"5UhZ02-wd8VSf535fQAbeg","12"
"_yC7LFeaiR84R7P7QfR_AA","9"
"hVjAVi0UWJ6s7SsLGAhuJQ","5"
"RNrCEPJTODi0fnEKp6qTxg","5"
"Vbp_6A6DBixUSJo99wcWRQ","2"
"KeDonnan9lMaLphcxfPgNQ","12"
"QtFqmvfj2gVNNhIS64ZGiQ","12"
"jcbHQm4igKvudLWadr-Pzw","10"
"FKy7TUzi6miFUwZJ7FiVbw","2"
"elyFxS3PzzcXWq55jgxuLw","7"
"qc996UZf1UakNuzfYlw2Vg","12"
"Y_6qWprBqzezlYjdLCncRg","3"
"Z_9QjR-uhKfAWvrzX0JPRA","6"
"DMZIIGsuVLLujRkaTj5j0g","10"
"Rj14umKuoJwBE2GS1JtKRQ","9"
"qofMzJQg33cortvCim8XBQ","5"
"Lzl6AWRwmDCt2H5EIkKcfg","12"
"HKm3naxNF8KTput7kfDzcA","1"
"U5iYjDU1Tizy-uUNCrca3w","2"
"2nnyXQiFccp7U4NUj0X0eQ","11"
"37NQ6ui8yDlTKBEkwCN55g","8"
